tweet_id,agreement,num_labels,label
561945921148043265,1.0,3,0
561948267282702336,0.6666666666666666,3,0
624023232367038464,1.0,3,-1
509844230874071040,1.0,3,1
509855585857437696,1.0,3,1
685475860074336256,0.6666666666666666,3,1
445453355515912193,0.6666666666666666,3,1
523534023428440065,0.6666666666666666,3,0
516383642957144065,0.3333333333333333,3,-1
171633238136201216,1.0,3,0
512193979249856512,0.6666666666666666,3,-1
430632088878854144,1.0,3,0
585836290244939776,1.0,3,-1
585838259445506048,0.6666666666666666,3,0
585839619868098561,0.6666666666666666,3,0
585840671757434881,0.3333333333333333,3,-1
585841268736929792,1.0,3,-1
585842410967539713,0.6666666666666666,3,0
585845666523566083,0.6666666666666666,3,1
551529161626750976,1.0,3,0
606498978906165248,0.6666666666666666,3,1
606500738785607681,1.0,3,0
570557686711844867,0.6666666666666666,3,0
570569439680159744,0.6666666666666666,3,1
557340693749059584,0.6666666666666666,3,0
557342976582488064,1.0,3,0
557343415856553984,1.0,3,0
557343661235924992,1.0,3,1
557346706279264256,1.0,3,0
557350841099636736,0.6666666666666666,3,0
557352533220265986,0.3333333333333333,3,-1
157409396790538240,1.0,3,0
578299559652302849,1.0,3,1
378939401054613504,0.6666666666666666,3,1
508980019079966721,0.6666666666666666,3,1
508980602662817792,1.0,3,1
508983285918466049,0.6666666666666666,3,0
331995097539440640,1.0,3,0
430724243144585217,0.6666666666666666,3,1
562824579669065728,1.0,3,0
562825146952843264,1.0,3,1
562825417779064832,0.6666666666666666,3,0
562825497064001536,1.0,3,1
562825705260843008,1.0,3,0
562825737921916929,1.0,3,1
562825767110066178,1.0,3,-1
562826069615857664,1.0,3,1
562826109608558593,1.0,3,0
562826115929341952,1.0,3,1
562826349975732225,1.0,3,1
562826406078734337,0.6666666666666666,3,1
562826626158055427,1.0,3,0
562826745838317569,1.0,3,-1
562827203185225728,0.6666666666666666,3,-1
562827773887410176,1.0,3,1
562827876656218116,1.0,3,1
562828117883236353,1.0,3,1
562828766746279936,1.0,3,1
562829067716927489,0.6666666666666666,3,1
562829203767566337,1.0,3,1
562830503641096192,1.0,3,1
562830516244983808,1.0,3,1
562830847670484992,0.6666666666666666,3,-1
562831113400614913,0.6666666666666666,3,0
562832009031344129,1.0,3,1
562832088714719233,1.0,3,0
562832187381526528,0.6666666666666666,3,0
562832332303118337,1.0,3,1
562832374548148225,1.0,3,0
562832520153419777,0.6666666666666666,3,-1
562833390295330817,0.6666666666666666,3,1
562833727039225858,0.6666666666666666,3,-1
562833730163974145,1.0,3,1
562834160134680578,1.0,3,1
562835227312410624,0.6666666666666666,3,-1
562835751931768832,0.6666666666666666,3,1
562836209823940608,0.6666666666666666,3,-1
562836956053532673,1.0,3,0
562837724852658176,1.0,3,1
562837849494781952,1.0,3,1
562837955086401536,0.6666666666666666,3,0
562838288843935746,1.0,3,0
562838536802824192,1.0,3,0
438051092312506368,0.6666666666666666,3,-1
487586439182286850,0.6666666666666666,3,0
515049452462043138,1.0,3,0
515049884559609857,0.6666666666666666,3,0
515051091247890432,1.0,3,0
515052954064150528,1.0,3,0
361960883540340736,0.6666666666666666,3,1
291184527529869312,1.0,3,1
291187877616959488,1.0,3,1
291192189038518272,1.0,3,1
625635036310573056,0.6666666666666666,3,0
625637317877764097,1.0,3,0
434501558286299137,1.0,3,1
434505135776362497,1.0,3,0
434513471968141313,1.0,3,0
588118216246829056,0.6666666666666666,3,0
588128037339803648,0.6666666666666666,3,0
369405168338485248,0.6666666666666666,3,1
464243889885306881,0.6666666666666666,3,0
430757628856524800,0.6666666666666666,3,0
430757718526152705,0.6666666666666666,3,0
343991903542464512,1.0,3,0
344003323424288768,0.6666666666666666,3,0
482558417202978818,0.6666666666666666,3,0
482562164071206912,0.6666666666666666,3,1
593318948503859200,1.0,3,0
509257425325535232,0.6666666666666666,3,1
748272108958941184,0.6666666666666666,3,0
102596040489832448,0.6666666666666666,3,0
368452633977040896,0.6666666666666666,3,0
368453428697001984,0.6666666666666666,3,0
592525629150470146,0.6666666666666666,3,1
592526019162058754,1.0,3,-1
443115923764162561,1.0,3,1
443116662603399168,1.0,3,0
443117299739140096,1.0,3,1
443117793937223681,1.0,3,1
443125964823085056,1.0,3,-1
443127952663146497,1.0,3,1
778971667385069568,0.6666666666666666,3,1
414421998140268544,1.0,3,0
414422033729327104,1.0,3,0
414422066499026945,1.0,3,0
414422156756267008,0.6666666666666666,3,0
414422201979666433,0.6666666666666666,3,0
414422454732587008,1.0,3,0
414422577545637889,1.0,3,0
414422973307965440,1.0,3,0
414423862588489728,1.0,3,0
414424616791441408,1.0,3,0
414424695186792448,1.0,3,0
414425028294234112,1.0,3,0
414425142261866496,1.0,3,0
414425476627959808,1.0,3,0
414425746967650304,1.0,3,0
414426725171200001,1.0,3,0
414427855183814656,1.0,3,0
414428533185064960,1.0,3,0
444542868917473280,1.0,3,1
444544042009784320,0.6666666666666666,3,1
444546707020189696,0.6666666666666666,3,1
444546863375867905,1.0,3,1
444549308088856576,0.6666666666666666,3,-1
444549693456912384,1.0,3,0
444555642263437312,1.0,3,1
444555984439345153,1.0,3,1
507193430053634048,1.0,3,1
507194118494113795,1.0,3,1
507205823735406592,1.0,3,1
507206758247698432,1.0,3,1
507286997409361920,1.0,3,1
507288852533243904,1.0,3,1
507290985681149952,0.6666666666666666,3,0
507292279284183041,1.0,3,1
292838607096541184,1.0,3,1
292844806210732033,1.0,3,1
292845505732571136,0.6666666666666666,3,1
468237334614245376,1.0,3,1
468237763729719297,1.0,3,1
700436632252461057,0.6666666666666666,3,0
548388510374187009,1.0,3,-1
561189031393128449,1.0,3,1
561190934717947904,1.0,3,1
561191555189325825,0.6666666666666666,3,0
561191658864132096,0.6666666666666666,3,0
561191861290008576,1.0,3,1
561194359119310849,1.0,3,1
561194404447141888,1.0,3,1
561195100919721984,1.0,3,1
561196620612513793,1.0,3,1
561197149963055105,0.6666666666666666,3,1
561198329732669440,1.0,3,0
561199664121143296,0.6666666666666666,3,0
561200105844649984,1.0,3,0
561200299470491648,1.0,3,1
561202014655242241,0.6666666666666666,3,0
561202412677918722,1.0,3,0
561202681444704256,0.6666666666666666,3,0
561203348276125697,0.6666666666666666,3,0
212962195808595968,0.6666666666666666,3,0
212963119037812736,1.0,3,-1
390922914733633536,0.6666666666666666,3,1
390923287657590784,1.0,3,1
390926941894610944,1.0,3,1
390934865170161665,0.6666666666666666,3,1
590158610824564736,1.0,3,0
590168231656222720,1.0,3,1
561012448350593024,1.0,3,0
561014053423026176,0.3333333333333333,3,-1
561017022151426050,1.0,3,0
561017508103487489,1.0,3,1
561017615582109696,0.6666666666666666,3,1
561017619302461441,0.3333333333333333,3,-1
561017711585927169,1.0,3,0
561018788594737152,1.0,3,1
561019266280210432,0.6666666666666666,3,1
561019745332232192,1.0,3,1
561019995401248771,1.0,3,0
561020061679640576,0.6666666666666666,3,1
561021495007137792,0.6666666666666666,3,0
561021651836764160,0.6666666666666666,3,0
561021947174068224,0.6666666666666666,3,-1
561022004254347264,1.0,3,0
561022351291060224,1.0,3,1
561026253550260224,0.6666666666666666,3,1
561026483725275137,1.0,3,1
534492471447678978,0.6666666666666666,3,-1
629340520070946816,0.6666666666666666,3,0
282560666848612352,1.0,3,0
486975957199097857,1.0,3,1
355012803880423425,1.0,3,1
186845396432199681,1.0,3,1
186868091387523072,1.0,3,0
565014164541022208,1.0,3,1
565014498797293568,0.6666666666666666,3,1
565016199981826048,1.0,3,0
565016365128749056,1.0,3,1
565023181615165443,1.0,3,0
565024135399481345,1.0,3,0
565025127985733632,1.0,3,1
508224033662304256,1.0,3,1
567520559857025025,1.0,3,1
567524543720603648,0.6666666666666666,3,0
508463347507818497,1.0,3,1
586859765596205056,1.0,3,0
586859768284758017,0.6666666666666666,3,1
604259284134699008,1.0,3,0
662335593225973760,0.6666666666666666,3,1
630960978977538048,0.6666666666666666,3,1
751828799893843968,0.6666666666666666,3,1
751829356993843200,0.6666666666666666,3,0
751835585749196800,1.0,3,0
273653279613911040,0.6666666666666666,3,0
582336332850204673,0.6666666666666666,3,0
582340210521862145,0.6666666666666666,3,0
582340524058812416,0.6666666666666666,3,-1
595824616905519104,0.6666666666666666,3,1
570827024291405824,0.6666666666666666,3,1
80030838531686401,0.6666666666666666,3,1
80036367257702400,1.0,3,1
296238448476581888,1.0,3,0
558950673065050112,0.6666666666666666,3,0
558954740688883714,1.0,3,1
499232237129572355,1.0,3,0
499232477483782144,0.6666666666666666,3,0
499234215570190336,1.0,3,1
499240457851793408,0.6666666666666666,3,0
380438135118647298,0.6666666666666666,3,0
574617978685149184,0.6666666666666666,3,-1
574619038308900864,0.6666666666666666,3,-1
574624413619908609,1.0,3,0
574628240918081536,1.0,3,-1
574629370167488513,0.3333333333333333,3,-1
574630432203018240,0.6666666666666666,3,-1
454369493456666624,1.0,3,1
454369656581533696,1.0,3,1
454377296301150208,1.0,3,0
454380875510468608,1.0,3,1
438355917521031168,1.0,3,1
438357462249254912,0.6666666666666666,3,1
438358852325486592,0.6666666666666666,3,1
438362857382490112,1.0,3,1
438364338660077568,0.6666666666666666,3,0
150745932282085377,1.0,3,0
710909041564717057,1.0,3,1
775183689537822721,0.6666666666666666,3,0
775183690674475009,0.6666666666666666,3,1
775183690787790852,0.6666666666666666,3,1
551727457271685121,0.6666666666666666,3,0
309786925961711616,1.0,3,0
309791035196846080,1.0,3,1
398128344367394817,0.6666666666666666,3,0
438115291902791680,1.0,3,1
438121200431407105,0.6666666666666666,3,1
313846612218748928,0.6666666666666666,3,0
498688053582372864,0.6666666666666666,3,0
498688212684906498,0.6666666666666666,3,0
437773853516120066,0.6666666666666666,3,0
616613814084235264,1.0,3,1
575316975968088064,1.0,3,0
561633580397633536,0.6666666666666666,3,-1
561633927786688512,0.6666666666666666,3,1
561634834766761984,0.6666666666666666,3,1
561636364085903360,1.0,3,1
561641060401946624,0.6666666666666666,3,0
561644814715072512,1.0,3,1
561646027774910466,1.0,3,0
108330476950929409,1.0,3,1
708277856774676480,0.6666666666666666,3,0
708290390433075201,1.0,3,0
492701464054493184,1.0,3,1
191797708288303105,0.6666666666666666,3,-1
416722832144748544,1.0,3,0
246110117634899968,1.0,3,0
566472498317774848,0.6666666666666666,3,0
501192760796647424,0.3333333333333333,3,-1
589000253329842176,1.0,3,0
457110173119549440,0.6666666666666666,3,0
459469527214866432,0.6666666666666666,3,1
459470265265958912,1.0,3,1
459472926098485248,1.0,3,1
459473172262178816,0.6666666666666666,3,1
465367250136862720,1.0,3,0
465367947545169921,1.0,3,0
759177354149257217,0.6666666666666666,3,0
587066971260227584,0.6666666666666666,3,0
587069687290134528,1.0,3,1
587071371034898433,0.6666666666666666,3,0
395925496052994048,0.6666666666666666,3,-1
305078776902078466,0.6666666666666666,3,0
325490233833578497,0.6666666666666666,3,0
362332824902176768,0.6666666666666666,3,1
362333293095575552,1.0,3,0
362334361506430979,1.0,3,0
745339898039771136,0.6666666666666666,3,0
447521647080525824,1.0,3,0
447522151500095488,1.0,3,0
343353307932262400,0.6666666666666666,3,1
284300084663967745,0.6666666666666666,3,1
172733735937130496,1.0,3,-1
223944828491272193,1.0,3,0
223948299563044865,1.0,3,0
590955565540450304,1.0,3,1
590956982833643522,1.0,3,1
590963739668676609,1.0,3,1
590965067304329218,1.0,3,0
590967966964973568,0.6666666666666666,3,0
590969890237976578,1.0,3,1
618868061236363264,0.6666666666666666,3,1
527214167166840832,1.0,3,0
527216437497446400,0.6666666666666666,3,0
497644480779284480,1.0,3,0
497644892391485440,0.3333333333333333,3,-1
497645013531373568,1.0,3,0
497645103734083585,0.6666666666666666,3,1
497645175855136768,0.3333333333333333,3,-1
497645253936312320,0.3333333333333333,3,-1
497645345355358208,0.6666666666666666,3,0
497645472556011520,0.6666666666666666,3,0
497645592622137344,0.3333333333333333,3,-1
497645680471859200,0.6666666666666666,3,0
497645751502401536,0.3333333333333333,3,-1
497645825489907712,1.0,3,1
497645893764792320,0.6666666666666666,3,0
497645960324206592,0.6666666666666666,3,0
168917471921840128,0.6666666666666666,3,1
564124994486403072,1.0,3,1
564126664125194240,1.0,3,1
564129995795099648,0.6666666666666666,3,1
564130510562394112,1.0,3,1
564132009606262785,0.6666666666666666,3,0
564132327899398146,1.0,3,0
564135708806635520,1.0,3,0
564136918619656193,1.0,3,0
564137513833738240,0.3333333333333333,3,-1
544280538530344960,1.0,3,1
544280862351962112,1.0,3,0
544284245293006848,1.0,3,1
565345413453336576,0.6666666666666666,3,0
565346500830842881,0.6666666666666666,3,0
565346584465276929,1.0,3,0
565346648390639617,0.6666666666666666,3,0
565346855769632768,1.0,3,0
565347930631319552,0.6666666666666666,3,0
565350463642808320,0.6666666666666666,3,0
565352088423919616,1.0,3,0
514078667342118913,1.0,3,0
514086106892349440,1.0,3,0
380333887513432064,1.0,3,1
380341302095003648,0.6666666666666666,3,1
587321735231381505,1.0,3,0
587329431808700416,1.0,3,1
484329843924807680,1.0,3,1
484337726318051329,0.6666666666666666,3,-1
281953707254480896,0.6666666666666666,3,1
382561225206292480,1.0,3,1
382566386083835904,0.6666666666666666,3,1
378407167302590464,1.0,3,0
616252818253443077,1.0,3,1
616255127989698566,1.0,3,-1
331198638992805888,1.0,3,0
749208551239716865,1.0,3,0
469404765860798465,1.0,3,1
469404958480404480,0.6666666666666666,3,1
562645549807968257,0.6666666666666666,3,0
562645672017412096,0.3333333333333333,3,-1
562645702489432064,1.0,3,1
562646029120835585,0.6666666666666666,3,-1
562646268586229760,1.0,3,-1
562646284855541761,0.6666666666666666,3,-1
562646624615542787,1.0,3,1
562647185981194242,0.6666666666666666,3,1
562648584173010944,1.0,3,1
562648604494422017,1.0,3,1
562648605903683585,0.6666666666666666,3,1
562648781188259840,0.6666666666666666,3,-1
562648856416890880,1.0,3,0
562649012054937600,1.0,3,1
562649159912935425,1.0,3,1
562649403492954113,0.6666666666666666,3,1
562649733509173248,1.0,3,1
562650565713620992,0.6666666666666666,3,0
562650896052781056,1.0,3,1
562650905082748928,1.0,3,1
562651342075072512,0.6666666666666666,3,1
562651424665112576,0.6666666666666666,3,1
562651447469539328,1.0,3,1
562651894544605184,1.0,3,1
562651933752950785,1.0,3,1
562652007530790915,1.0,3,1
562652263756210176,1.0,3,1
562652399374852096,1.0,3,1
562652548323364866,0.6666666666666666,3,1
562652633177944064,1.0,3,0
562653002235142145,1.0,3,1
562653189967982592,0.3333333333333333,3,-1
562653599268745216,1.0,3,-1
562653956510605313,1.0,3,1
562654162530631681,1.0,3,1
562654324292321282,0.6666666666666666,3,0
562654404604866561,1.0,3,1
562654575270694913,1.0,3,0
562654991887118337,0.6666666666666666,3,1
562655055141015552,1.0,3,1
562656013208137728,0.6666666666666666,3,1
562656051757973504,1.0,3,1
562656218033168384,1.0,3,1
562656238509768704,1.0,3,1
562657549389164545,1.0,3,1
562657573535354880,1.0,3,1
562657873373978624,1.0,3,1
562657959101333504,1.0,3,1
562657960246386691,1.0,3,-1
562658000016781312,0.6666666666666666,3,0
562658884016693248,1.0,3,1
562658926253318146,1.0,3,1
562659446371807232,0.6666666666666666,3,0
562659495126786048,0.6666666666666666,3,0
562659615364497408,0.6666666666666666,3,0
562659891173928962,0.6666666666666666,3,1
562660035013386240,1.0,3,1
562660080433512448,1.0,3,1
562660117955739651,0.3333333333333333,3,-1
562660293327609856,1.0,3,1
417996100314755072,1.0,3,1
267335865146159104,1.0,3,0
267345170238939136,1.0,3,1
393425415794335744,1.0,3,1
393432411574259713,1.0,3,1
393434183726407680,0.6666666666666666,3,0
509860113289854976,0.6666666666666666,3,0
509862779608522752,1.0,3,0
630008333378818048,1.0,3,1
630008339175378953,1.0,3,1
630008341922582528,0.6666666666666666,3,1
259104644851175424,1.0,3,0
438641590568226816,1.0,3,0
526549462626611200,1.0,3,1
70457924555771905,1.0,3,0
203549435970592768,1.0,3,0
356261985140228097,1.0,3,1
368043178076930048,1.0,3,1
565723335183851522,1.0,3,1
565726285864128516,0.6666666666666666,3,0
565727564455739392,1.0,3,1
565730413167902720,0.6666666666666666,3,0
565730611005259777,1.0,3,1
565731665272905728,0.6666666666666666,3,0
565733445683265536,0.6666666666666666,3,1
565733556102520833,0.6666666666666666,3,0
565733566450241538,0.6666666666666666,3,1
565734171424075776,1.0,3,1
565734261932961795,1.0,3,0
565734952537686017,1.0,3,0
513306762619797504,1.0,3,0
513310248715948034,0.6666666666666666,3,0
565616934839152641,1.0,3,0
565617583416950784,0.6666666666666666,3,0
565617850300518400,0.6666666666666666,3,0
565619203823398913,1.0,3,1
565620010362863617,1.0,3,-1
565622858140114946,0.6666666666666666,3,1
565624849910218753,0.6666666666666666,3,1
565626729528844288,1.0,3,0
565627451938963456,1.0,3,0
565629156508336131,1.0,3,1
565629380932943872,1.0,3,0
466294697888317440,0.6666666666666666,3,1
292715821392883712,1.0,3,-1
292715916544851969,0.6666666666666666,3,-1
49661645340934144,1.0,3,0
495718796230139904,1.0,3,0
118130538879000576,1.0,3,0
118137060430315520,1.0,3,1
118137789656207360,1.0,3,1
500248123243917312,1.0,3,0
357448519273029634,1.0,3,1
375274885825589249,0.6666666666666666,3,0
514212888752685056,0.6666666666666666,3,-1
514224344143511553,0.6666666666666666,3,1
292739380320276480,0.6666666666666666,3,-1
292740408411312128,1.0,3,-1
292743612100382720,0.3333333333333333,3,-1
292745488149663745,1.0,3,-1
515059506108461056,1.0,3,0
577685446106337281,1.0,3,0
627159658386423808,0.6666666666666666,3,0
576069748363935744,1.0,3,0
576073650358657024,1.0,3,1
576078709112766464,0.6666666666666666,3,1
573746385356390401,0.6666666666666666,3,0
763009126146437121,0.6666666666666666,3,0
100890847687618560,1.0,3,1
306848029867126784,1.0,3,0
372449432739909632,0.6666666666666666,3,0
583353568297533440,1.0,3,1
427605468136349696,1.0,3,1
664278229440733184,1.0,3,0
555532397543182336,1.0,3,0
555536476071411712,1.0,3,0
555540241197826048,0.6666666666666666,3,0
555542201342906368,0.6666666666666666,3,1
555542438928871424,1.0,3,0
555542568508084224,1.0,3,1
559353925405798400,1.0,3,0
559356371989450752,1.0,3,1
559360865481154560,1.0,3,0
559368034947964928,1.0,3,0
373198415716298752,0.6666666666666666,3,-1
373201673914568705,1.0,3,0
373202482903535616,0.6666666666666666,3,1
160781215350259713,0.6666666666666666,3,0
442391337367646208,0.6666666666666666,3,0
442403540170846208,1.0,3,0
434123919411249152,0.6666666666666666,3,1
434126746607034368,1.0,3,0
434127818466004992,1.0,3,0
434127890016264192,1.0,3,1
434128686078369792,1.0,3,1
434136054828761088,1.0,3,0
351141259513049089,0.6666666666666666,3,0
428481398291173376,0.6666666666666666,3,1
128600535359172608,0.6666666666666666,3,1
194078997473275908,1.0,3,0
599599496876568577,0.6666666666666666,3,0
599603173699899392,0.6666666666666666,3,1
576110726303080449,0.6666666666666666,3,-1
576111051684581376,1.0,3,1
576122153445302274,1.0,3,1
226317820202455040,0.6666666666666666,3,0
226317822131834880,0.6666666666666666,3,0
226319297578954752,0.6666666666666666,3,1
226326309775740928,0.6666666666666666,3,0
374944615838654464,1.0,3,1
374945475813572608,1.0,3,0
589452082807230464,0.6666666666666666,3,1
589452143376994304,0.6666666666666666,3,1
351149524607180800,1.0,3,0
572081189034467328,1.0,3,1
623202754572365824,1.0,3,0
623202769894150144,0.6666666666666666,3,1
306752895318102017,1.0,3,0
185582537857441792,1.0,3,1
185585204117766144,0.6666666666666666,3,1
425686708068167680,1.0,3,1
367731218953273345,0.6666666666666666,3,0
367736902637473792,0.6666666666666666,3,1
381447496645365760,1.0,3,1
367351385215729664,0.6666666666666666,3,1
